applicant_id,age,income,credit_history_months,num_credit_accounts,debt_ratio,num_late_payments,status,target,true_good
6455,30,16595.08,57,1,0.267,3,rejected,,0
6456,21,67766.52,196,5,0.07,4,approved,1.0,1
6457,72,46257.78,224,2,0.289,0,approved,1.0,1
6458,23,40021.74,204,5,0.131,2,approved,1.0,1
6459,40,80927.9,197,2,0.203,1,approved,1.0,1
6460,45,88574.71,37,5,0.083,0,approved,1.0,1
6461,32,36844.12,168,3,0.42,0,approved,1.0,1
6462,24,47834.79,217,4,0.391,2,approved,1.0,1
6463,18,42556.6,6,2,0.133,2,rejected,,1
6464,26,22301.57,75,2,0.269,2,rejected,,0
6465,46,24761.29,169,3,0.364,0,approved,1.0,1
6466,69,12546.42,4,4,0.525,2,rejected,,0
6467,52,17286.43,8,1,0.28,2,rejected,,0
6468,68,47084.72,206,4,0.353,0,approved,1.0,1
6469,18,36330.19,196,5,0.255,3,approved,0.0,0
6470,44,40205.91,79,2,0.209,0,approved,0.0,0
6471,46,24100.89,230,1,0.15,2,approved,0.0,0
6472,24,34203.59,95,3,0.331,0,approved,1.0,1
6473,22,43719.04,208,8,0.371,0,approved,1.0,1
6474,20,26886.95,81,4,0.34,0,rejected,,0
6475,31,52244.55,10,0,0.231,1,rejected,,1
6476,21,41454.11,217,5,0.337,2,approved,1.0,1
6477,37,70076.84,149,5,0.458,1,approved,1.0,1
6478,36,29489.58,130,4,0.042,1,approved,1.0,1
6479,40,67672.23,22,4,0.114,4,rejected,,0
6480,66,44212.48,147,1,0.114,1,approved,0.0,0
6481,40,33384.55,87,0,0.308,2,rejected,,0
6482,37,41631.82,235,3,0.109,3,approved,1.0,1
6483,55,27991.89,159,4,0.395,0,approved,1.0,1
6484,23,21537.27,111,2,0.293,0,approved,1.0,1
6485,28,42779.54,197,0,0.047,1,approved,1.0,1
6486,23,27304.53,218,7,0.302,1,approved,1.0,1
6487,18,42574.22,118,2,0.037,0,approved,0.0,0
6488,49,76689.08,7,2,0.078,2,approved,1.0,1
6489,39,28937.47,31,3,0.212,4,rejected,,0
6490,42,21494.64,196,1,0.523,2,rejected,,0
6491,44,64310.07,194,4,0.388,3,approved,1.0,1
6492,28,43835.74,167,1,0.352,1,approved,1.0,1
6493,34,31671.44,36,8,0.219,4,rejected,,0
6494,66,36613.57,151,5,0.176,0,approved,1.0,1
6495,72,43651.2,120,7,0.108,1,approved,1.0,1
6496,48,102292.34,70,4,0.425,0,approved,0.0,0
6497,33,27888.33,130,3,0.172,2,approved,0.0,0
6498,74,86938.93,64,2,0.064,1,approved,1.0,1
6499,44,35239.03,163,5,0.13,2,approved,0.0,0
6500,34,21491.15,135,3,0.089,2,approved,0.0,0
6501,67,34948.68,32,3,0.245,0,rejected,,1
6502,22,61404.68,94,3,0.315,1,rejected,,0
6503,26,35260.1,38,5,0.19,0,approved,0.0,0
6504,44,27738.83,41,6,0.179,3,rejected,,0
6505,18,143939.79,167,6,0.266,0,approved,1.0,1
6506,44,15781.21,221,6,0.021,2,approved,1.0,1
6507,49,23897.88,189,3,0.039,1,approved,1.0,1
6508,35,62340.16,224,8,0.035,3,approved,1.0,1
6509,74,37417.48,165,2,0.402,1,approved,1.0,1
6510,22,23755.02,21,2,0.584,2,rejected,,0
6511,59,17772.66,124,3,0.215,1,approved,1.0,1
6512,42,60851.51,5,3,0.085,1,rejected,,1
6513,60,19128.85,139,3,0.334,2,approved,1.0,1
6514,71,39586.16,221,3,0.322,0,approved,1.0,1
6515,39,61288.26,62,3,0.264,0,approved,1.0,1
6516,50,16610.92,51,3,0.285,1,rejected,,1
6517,65,64662.35,232,5,0.118,1,approved,1.0,1
6518,58,27667.56,87,6,0.201,1,rejected,,0
6519,26,23509.21,170,2,0.298,2,approved,0.0,0
6520,50,34109.7,132,2,0.436,2,approved,0.0,0
6521,71,18940.96,79,2,0.567,0,rejected,,0
6522,69,44822.8,61,1,0.46,3,rejected,,0
6523,43,41775.73,203,2,0.196,1,approved,1.0,1
6524,41,47979.65,66,1,0.215,1,approved,1.0,1
6525,63,59967.69,135,0,0.365,0,approved,1.0,1
6526,22,34247.09,34,4,0.081,4,rejected,,1
6527,72,33410.32,52,6,0.429,0,approved,0.0,0
6528,48,22496.0,55,1,0.349,1,rejected,,1
6529,56,48645.48,199,4,0.032,1,approved,1.0,1
6530,70,27908.16,197,2,0.165,2,approved,1.0,1
6531,73,28443.25,111,0,0.672,2,rejected,,1
6532,59,23172.56,19,1,0.425,1,rejected,,0
6533,57,30537.18,234,2,0.132,1,approved,1.0,1
6534,51,29062.03,10,0,0.144,2,rejected,,0
6535,74,17628.44,211,4,0.272,1,approved,0.0,0
6536,29,15281.75,229,3,0.093,0,approved,1.0,1
6537,55,25995.32,49,2,0.662,1,rejected,,0
6538,47,40346.67,52,4,0.219,3,rejected,,0
6539,53,43644.91,29,3,0.071,1,approved,0.0,0
6540,18,19527.48,130,3,0.239,2,approved,1.0,1
6541,49,42663.79,23,8,0.33,1,rejected,,0
6542,32,32276.24,172,2,0.166,0,approved,1.0,1
6543,25,56264.61,70,0,0.348,2,approved,0.0,0
6544,53,27307.6,184,5,0.381,0,approved,0.0,0
6545,40,75380.24,229,3,0.42,2,approved,1.0,1
6546,20,29623.71,154,4,0.094,1,approved,1.0,1
6547,19,34020.97,129,3,0.218,1,approved,1.0,1
6548,65,17373.54,200,6,0.131,0,approved,1.0,1
6549,42,42904.82,199,3,0.499,1,approved,0.0,0
6550,67,28686.21,233,4,0.049,2,approved,0.0,0
6551,42,15801.98,171,1,0.4,2,approved,0.0,0
6552,19,40669.04,56,7,0.048,0,approved,1.0,1
6553,65,36787.28,37,2,0.402,2,approved,1.0,1
6554,51,35721.17,195,4,0.53,1,approved,1.0,1
6555,19,88805.84,202,2,0.061,1,approved,1.0,1
6556,45,17768.32,152,2,0.388,3,approved,1.0,1
6557,28,78175.69,233,5,0.558,1,approved,1.0,1
6558,69,83937.36,207,4,0.149,1,approved,1.0,1
6559,42,9743.13,22,2,0.31,0,approved,1.0,1
6560,48,26388.55,31,2,0.075,1,approved,1.0,1
6561,62,57330.85,115,1,0.522,1,rejected,,0
6562,22,30662.32,90,2,0.365,3,rejected,,1
6563,22,12182.72,205,3,0.148,1,approved,1.0,1
6564,19,30389.12,180,4,0.079,0,approved,1.0,1
6565,39,58571.98,158,4,0.567,2,approved,0.0,0
6566,53,83675.52,29,6,0.124,0,approved,1.0,1
6567,18,29664.17,171,2,0.595,2,approved,1.0,1
6568,54,86532.07,236,4,0.132,0,approved,1.0,1
6569,74,64407.63,224,2,0.28,0,approved,1.0,1
6570,55,22550.18,48,4,0.134,2,approved,0.0,0
6571,61,52788.87,103,5,0.541,0,approved,1.0,1
6572,33,54902.06,59,7,0.095,0,approved,1.0,1
6573,19,30603.66,182,5,0.346,2,approved,0.0,0
6574,64,31134.22,30,4,0.32,1,rejected,,0
6575,41,46202.18,24,2,0.073,2,rejected,,0
6576,33,56833.45,204,3,0.43,2,approved,1.0,1
6577,22,30072.4,123,2,0.299,1,approved,1.0,1
6578,74,60464.69,205,2,0.37,2,approved,1.0,1
6579,68,71453.42,67,2,0.157,1,approved,0.0,0
6580,59,21798.9,55,0,0.4,1,rejected,,0
6581,57,46866.6,231,3,0.104,1,approved,1.0,1
6582,24,33561.15,76,1,0.237,0,approved,0.0,0
6583,43,24086.99,74,1,0.296,2,rejected,,0
6584,18,54691.75,113,3,0.239,3,rejected,,1
6585,73,15947.72,231,2,0.369,2,approved,0.0,0
6586,38,33791.7,16,3,0.208,0,approved,0.0,0
6587,64,156894.55,141,1,0.183,2,approved,1.0,1
6588,31,24178.68,148,5,0.171,0,approved,1.0,1
6589,57,42004.4,183,5,0.123,1,approved,1.0,1
6590,45,14628.7,200,2,0.313,1,approved,0.0,0
6591,49,23469.63,131,4,0.657,2,rejected,,0
6592,37,54720.2,182,3,0.077,0,approved,1.0,1
6593,47,47885.19,170,2,0.721,1,approved,0.0,0
6594,51,23490.98,47,2,0.242,0,approved,0.0,0
6595,48,17473.16,235,1,0.247,0,approved,1.0,1
6596,62,74078.58,223,4,0.342,1,approved,1.0,1
6597,29,45058.45,151,7,0.292,0,approved,1.0,1
6598,36,32404.71,108,3,0.212,0,approved,0.0,0
6599,51,32890.29,237,5,0.327,1,approved,1.0,1
6600,44,21751.24,52,4,0.17,1,rejected,,0
6601,48,16113.3,111,1,0.309,0,approved,1.0,1
6602,20,58049.39,166,1,0.094,1,approved,0.0,0
6603,52,52215.19,91,4,0.067,1,approved,0.0,0
6604,43,34510.03,26,3,0.396,0,rejected,,1
6605,36,17233.84,95,4,0.221,1,approved,1.0,1
6606,38,28216.51,79,3,0.197,0,approved,1.0,1
6607,32,34014.39,188,0,0.194,1,approved,1.0,1
6608,49,36250.4,194,1,0.023,1,approved,1.0,1
6609,32,52867.02,222,2,0.159,3,approved,0.0,0
6610,20,37559.33,77,1,0.049,0,approved,1.0,1
6611,27,120769.31,41,5,0.538,0,approved,0.0,0
6612,28,37857.21,149,2,0.257,2,approved,0.0,0
6613,37,30470.55,84,2,0.222,2,rejected,,1
6614,37,37426.69,158,4,0.176,0,approved,1.0,1
6615,27,20516.88,100,4,0.18,2,approved,1.0,1
6616,41,48106.19,93,3,0.316,0,approved,1.0,1
6617,33,41494.19,160,6,0.015,4,rejected,,1
6618,23,41327.85,197,3,0.343,0,approved,1.0,1
6619,26,46599.51,94,5,0.511,1,rejected,,0
6620,68,23525.95,153,7,0.218,1,approved,1.0,1
6621,68,40661.77,106,4,0.189,1,approved,1.0,1
6622,46,34725.14,10,5,0.316,0,rejected,,0
6623,32,26368.88,192,9,0.175,0,approved,1.0,1
6624,72,30579.36,171,2,0.332,2,approved,1.0,1
6625,38,25535.33,57,2,0.303,3,rejected,,0
6626,29,75374.87,65,2,0.061,0,approved,1.0,1
6627,73,62360.09,153,2,0.472,0,approved,1.0,1
6628,48,33027.73,199,2,0.422,1,approved,0.0,0
6629,18,17285.74,50,0,0.836,2,rejected,,0
6630,42,36089.19,219,1,0.782,4,approved,0.0,0
6631,72,23259.9,153,1,0.394,0,approved,1.0,1
6632,23,29094.16,161,5,0.387,0,approved,1.0,1
6633,60,42514.28,101,3,0.438,0,rejected,,1
6634,59,34530.69,199,2,0.172,0,approved,0.0,0
6635,73,47908.52,94,3,0.111,2,approved,1.0,1
6636,43,28292.52,223,4,0.171,3,approved,0.0,0
6637,29,28711.9,10,1,0.127,0,rejected,,1
6638,65,49677.65,77,0,0.301,2,rejected,,1
6639,65,12507.54,64,3,0.179,4,rejected,,0
6640,48,177628.75,19,4,0.222,1,approved,1.0,1
6641,34,30079.41,139,3,0.582,0,approved,1.0,1
6642,66,28459.98,39,2,0.087,2,rejected,,0
6643,56,15943.51,233,1,0.241,2,approved,1.0,1
6644,64,34231.69,148,3,0.386,1,rejected,,1
6645,56,34725.99,9,7,0.065,0,approved,1.0,1
6646,27,24881.23,125,8,0.243,3,approved,1.0,1
6647,37,48333.84,65,2,0.242,1,approved,0.0,0
6648,37,28071.26,187,1,0.183,0,approved,1.0,1
6649,32,49280.8,171,5,0.181,2,approved,1.0,1
6650,39,44806.0,33,2,0.361,3,rejected,,0
6651,22,34815.09,145,4,0.454,2,approved,0.0,0
6652,56,16635.93,81,5,0.376,0,approved,1.0,1
6653,66,40324.61,78,3,0.025,2,approved,0.0,0
6654,56,26442.51,92,4,0.547,0,rejected,,0
6655,49,89722.74,80,0,0.152,1,approved,1.0,1
6656,30,31923.18,151,2,0.379,0,approved,1.0,1
6657,64,44904.9,139,2,0.387,0,approved,0.0,0
6658,68,31734.58,18,1,0.274,0,rejected,,1
6659,63,27639.53,43,0,0.169,1,rejected,,0
6660,41,20782.92,59,4,0.072,0,approved,1.0,1
6661,42,23448.6,172,4,0.038,0,approved,0.0,0
6662,59,32373.48,204,4,0.075,0,approved,1.0,1
6663,39,42980.2,168,1,0.234,3,approved,1.0,1
6664,73,40530.44,174,1,0.144,1,approved,1.0,1
6665,58,63932.33,166,0,0.332,0,approved,1.0,1
6666,27,28327.06,195,3,0.063,2,approved,1.0,1
6667,64,42042.13,135,1,0.116,0,approved,0.0,0
6668,69,31539.63,184,1,0.441,1,approved,1.0,1
6669,40,52322.05,71,5,0.027,2,rejected,,1
6670,48,37041.4,75,3,0.199,3,rejected,,0
6671,21,41388.99,41,2,0.499,1,approved,0.0,0
6672,54,29251.44,29,1,0.269,0,rejected,,0
6673,57,48647.19,180,2,0.616,0,approved,1.0,1
6674,39,54168.21,204,1,0.172,2,approved,1.0,1
6675,20,47347.4,42,6,0.324,1,approved,0.0,0
6676,68,23645.78,143,2,0.525,1,rejected,,1
6677,36,20114.61,150,3,0.275,1,approved,0.0,0
6678,71,35485.76,56,4,0.507,0,rejected,,1
6679,20,29705.04,124,3,0.195,0,approved,1.0,1
6680,58,18231.28,46,1,0.277,1,rejected,,0
6681,25,34899.31,87,2,0.135,1,approved,1.0,1
6682,26,44557.44,33,1,0.101,3,rejected,,0
6683,60,23092.06,39,4,0.2,1,rejected,,1
6684,64,41650.0,231,3,0.096,0,approved,1.0,1
6685,22,26352.41,138,4,0.431,1,approved,0.0,0
6686,42,41391.85,22,0,0.343,0,rejected,,0
6687,42,27746.23,135,2,0.239,0,approved,1.0,1
6688,68,32672.08,81,4,0.097,4,rejected,,0
6689,46,28357.8,150,5,0.519,1,rejected,,0
6690,51,12098.24,57,5,0.502,1,rejected,,0
6691,62,101832.96,14,2,0.264,0,approved,1.0,1
6692,42,17222.13,13,7,0.418,0,rejected,,0
6693,51,68293.47,74,2,0.511,2,rejected,,1
6694,67,47986.89,89,2,0.289,3,rejected,,1
6695,63,27954.04,238,3,0.505,1,approved,1.0,1
6696,47,23373.47,232,3,0.479,0,approved,1.0,1
6697,22,22105.52,52,5,0.175,1,approved,0.0,0
6698,28,50543.13,130,2,0.269,2,approved,1.0,1
6699,65,27122.08,54,4,0.262,2,rejected,,0
6700,43,39860.61,106,2,0.198,4,approved,0.0,0
6701,69,35375.19,182,3,0.64,1,approved,0.0,0
6702,68,47047.1,159,1,0.166,0,approved,0.0,0
6703,26,51644.25,239,4,0.261,1,approved,1.0,1
6704,39,76451.13,24,4,0.231,1,approved,0.0,0
6705,34,39227.15,177,4,0.222,1,approved,0.0,0
6706,60,41884.0,221,4,0.402,1,approved,1.0,1
6707,73,26721.35,232,6,0.663,1,approved,1.0,1
6708,49,24042.14,195,1,0.519,1,approved,1.0,1
6709,46,26375.4,201,3,0.401,1,approved,0.0,0
6710,30,25448.63,194,1,0.297,0,approved,1.0,1
6711,67,30713.42,42,2,0.146,3,rejected,,0
6712,71,36350.8,215,5,0.316,1,approved,0.0,0
6713,37,67247.93,131,2,0.096,1,approved,0.0,0
6714,60,23531.55,14,1,0.535,2,rejected,,0
6715,18,31513.29,42,5,0.12,1,rejected,,0
6716,44,44158.28,59,6,0.105,1,rejected,,0
6717,57,87960.91,100,2,0.335,1,approved,1.0,1
6718,74,29717.8,49,6,0.15,0,approved,1.0,1
6719,32,51405.02,167,4,0.338,0,approved,0.0,0
6720,74,54844.46,32,2,0.39,0,rejected,,1
6721,34,35787.66,149,4,0.084,0,approved,1.0,1
6722,18,80444.56,85,1,0.551,3,rejected,,0
6723,24,26750.74,209,3,0.399,1,approved,0.0,0
6724,57,76605.1,110,7,0.254,0,approved,1.0,1
6725,72,38009.98,208,4,0.046,1,approved,1.0,1
6726,73,24546.98,129,2,0.395,2,approved,1.0,1
6727,60,45787.77,174,2,0.491,2,approved,1.0,1
6728,33,12641.44,58,3,0.17,1,rejected,,1
6729,26,78216.37,186,3,0.094,1,approved,1.0,1
6730,39,19310.33,115,2,0.51,2,rejected,,1
6731,27,6433.4,137,3,0.473,1,rejected,,0
6732,39,41784.97,86,8,0.329,1,approved,1.0,1
6733,27,18856.94,61,5,0.263,0,rejected,,1
6734,54,60269.63,218,3,0.037,1,approved,1.0,1
6735,42,14415.84,113,2,0.164,1,approved,1.0,1
6736,39,20295.82,32,5,0.24,0,rejected,,1
6737,56,58920.58,94,3,0.284,0,approved,0.0,0
6738,62,36529.39,2,1,0.309,0,rejected,,1
6739,23,77230.82,116,2,0.375,0,approved,1.0,1
6740,49,50586.46,89,2,0.534,1,approved,0.0,0
6741,61,42325.7,18,3,0.251,0,rejected,,1
6742,27,63423.56,229,5,0.353,5,approved,1.0,1
6743,45,20447.25,200,5,0.564,0,rejected,,0
6744,72,15634.09,99,5,0.494,1,rejected,,1
6745,73,36009.97,90,4,0.216,1,approved,0.0,0
6746,48,41019.18,43,2,0.59,2,approved,0.0,0
6747,32,33092.54,156,6,0.392,0,approved,0.0,0
6748,37,31467.73,56,2,0.436,0,approved,1.0,1
6749,41,36443.91,101,4,0.079,1,approved,1.0,1
6750,51,122973.08,197,3,0.146,0,approved,1.0,1
6751,40,70351.11,185,3,0.281,2,approved,0.0,0
6752,68,31009.07,229,6,0.26,0,approved,1.0,1
6753,40,14167.24,106,4,0.361,3,rejected,,0
6754,61,24506.15,138,2,0.406,2,rejected,,0
6755,37,53778.49,178,1,0.38,0,approved,0.0,0
6756,47,30387.41,97,3,0.108,2,approved,1.0,1
6757,48,22039.28,89,3,0.27,0,rejected,,1
6758,43,17970.74,6,0,0.109,3,rejected,,0
6759,33,31181.75,23,3,0.082,1,approved,1.0,1
6760,33,35146.48,71,5,0.511,0,approved,0.0,0
6761,33,64668.47,88,3,0.113,1,approved,0.0,0
6762,62,62241.19,54,2,0.162,0,approved,1.0,1
6763,43,39263.03,168,1,0.387,3,approved,0.0,0
6764,49,68243.41,177,3,0.387,3,approved,0.0,0
6765,42,9870.15,82,6,0.149,1,rejected,,0
6766,55,44077.92,41,1,0.188,0,approved,1.0,1
6767,43,34330.68,123,4,0.413,3,approved,0.0,0
6768,57,26909.43,170,1,0.191,1,approved,1.0,1
6769,22,95669.59,48,2,0.108,1,approved,1.0,1
6770,68,36335.05,155,3,0.284,1,approved,1.0,1
6771,27,14644.43,177,2,0.484,2,approved,0.0,0
6772,69,24748.13,208,4,0.387,1,approved,1.0,1
6773,66,59169.1,198,5,0.203,3,approved,1.0,1
6774,47,38980.54,227,3,0.183,3,approved,1.0,1
6775,65,54927.56,55,5,0.365,4,rejected,,1
6776,63,16164.72,30,2,0.073,0,approved,0.0,0
6777,33,21441.02,55,1,0.372,0,rejected,,1
6778,19,35480.42,97,3,0.256,0,approved,1.0,1
6779,39,32182.52,169,2,0.156,0,approved,0.0,0
6780,63,81994.96,5,1,0.233,0,rejected,,1
6781,55,44457.92,199,1,0.307,1,approved,1.0,1
6782,39,43598.56,227,6,0.62,1,approved,0.0,0
6783,51,37155.19,200,1,0.304,0,approved,1.0,1
6784,23,23688.34,176,7,0.347,1,approved,1.0,1
6785,27,12094.07,103,5,0.536,0,approved,0.0,0
6786,39,24423.76,92,3,0.231,1,rejected,,1
6787,68,39504.39,211,2,0.079,3,approved,1.0,1
6788,58,16635.81,230,6,0.162,0,approved,1.0,1
6789,69,55591.0,218,0,0.041,1,approved,0.0,0
6790,60,55703.92,220,3,0.346,1,approved,1.0,1
6791,20,53199.24,155,2,0.33,1,approved,0.0,0
6792,36,28480.92,5,3,0.241,2,rejected,,0
6793,35,20187.9,146,6,0.164,0,approved,1.0,1
6794,29,68794.11,171,3,0.048,0,approved,1.0,1
6795,68,32174.97,7,3,0.158,1,rejected,,1
6796,41,63437.96,7,2,0.249,0,approved,0.0,0
6797,64,66788.84,230,2,0.147,2,approved,1.0,1
6798,63,29172.83,229,4,0.357,2,approved,1.0,1
6799,34,33566.91,144,8,0.159,2,approved,0.0,0
6800,29,65641.15,207,5,0.221,0,approved,1.0,1
6801,61,31101.5,5,3,0.311,2,rejected,,0
6802,35,42659.81,45,5,0.166,2,rejected,,0
6803,23,26743.94,225,4,0.085,1,approved,1.0,1
6804,31,23026.6,225,2,0.291,0,approved,1.0,1
6805,46,47212.55,226,2,0.191,2,approved,1.0,1
6806,19,32506.11,195,5,0.357,0,approved,1.0,1
6807,41,16113.54,18,1,0.455,1,rejected,,0
6808,72,75885.51,77,4,0.092,1,approved,1.0,1
6809,67,33802.99,173,1,0.466,2,approved,0.0,0
6810,31,19628.79,149,2,0.347,1,approved,1.0,1
6811,19,33856.35,69,7,0.455,2,rejected,,0
6812,25,25550.95,215,1,0.157,1,approved,1.0,1
6813,72,32089.73,115,3,0.172,1,approved,1.0,1
6814,56,59045.33,15,3,0.295,2,rejected,,1
6815,47,80153.23,177,1,0.1,2,approved,1.0,1
6816,71,39772.02,149,4,0.184,3,approved,1.0,1
6817,72,26858.51,179,4,0.16,1,approved,1.0,1
6818,45,30107.56,2,1,0.344,1,rejected,,0
6819,49,38907.52,235,5,0.301,1,approved,1.0,1
6820,33,40388.25,206,2,0.377,0,approved,1.0,1
6821,72,31421.96,178,5,0.098,0,approved,1.0,1
6822,20,58947.6,128,5,0.477,2,approved,1.0,1
6823,32,29923.1,195,5,0.352,0,approved,0.0,0
6824,60,48129.77,205,5,0.447,1,approved,0.0,0
6825,24,42151.43,46,2,0.571,3,rejected,,1
6826,27,194778.46,88,6,0.397,0,approved,1.0,1
6827,61,42548.91,179,1,0.468,1,approved,0.0,0
6828,35,34923.9,53,9,0.121,0,approved,0.0,0
6829,38,39646.64,54,3,0.374,1,rejected,,1
6830,33,53274.64,32,3,0.233,2,approved,0.0,0
6831,73,44071.82,33,3,0.479,2,rejected,,0
6832,38,37961.95,109,1,0.267,0,approved,1.0,1
6833,58,24118.34,76,2,0.179,0,approved,1.0,1
6834,46,35999.49,54,4,0.226,0,rejected,,0
6835,18,40292.68,175,3,0.544,2,approved,1.0,1
6836,29,38621.43,26,2,0.39,0,rejected,,0
6837,61,36878.65,153,4,0.067,2,approved,1.0,1
6838,24,34386.82,47,2,0.42,0,rejected,,0
6839,22,36757.11,88,0,0.047,1,approved,1.0,1
6840,32,40291.85,117,4,0.406,0,approved,0.0,0
6841,44,14956.89,10,3,0.217,0,approved,1.0,1
6842,42,18737.62,123,2,0.121,2,rejected,,0
6843,20,44831.74,46,4,0.122,1,approved,1.0,1
6844,74,34318.18,9,1,0.254,2,rejected,,0
6845,30,51546.1,118,1,0.314,1,approved,1.0,1
6846,39,37944.44,160,5,0.092,0,approved,1.0,1
6847,74,34326.47,158,2,0.409,1,approved,0.0,0
6848,64,30583.82,228,2,0.366,0,approved,0.0,0
6849,64,22494.84,80,1,0.404,0,rejected,,1
6850,28,26787.52,205,5,0.146,2,approved,1.0,1
6851,60,61017.89,35,3,0.298,1,approved,0.0,0
6852,29,29617.65,75,1,0.236,3,approved,1.0,1
6853,30,49345.2,40,5,0.483,0,approved,1.0,1
6854,50,72721.45,100,8,0.114,1,approved,1.0,1
6855,40,116112.64,161,3,0.101,1,approved,1.0,1
6856,27,12719.17,52,2,0.477,0,rejected,,1
6857,63,102939.86,105,5,0.387,4,rejected,,0
6858,19,32428.5,62,4,0.135,0,approved,1.0,1
6859,62,23057.42,163,5,0.291,1,rejected,,1
6860,56,55527.91,142,0,0.09,3,approved,1.0,1
6861,61,37805.34,53,4,0.138,2,approved,0.0,0
6862,64,23648.46,104,3,0.218,2,approved,1.0,1
6863,31,61332.22,175,4,0.369,0,approved,1.0,1
6864,18,47780.73,156,5,0.247,0,approved,1.0,1
6865,54,48216.47,52,3,0.135,2,approved,0.0,0
6866,38,87514.37,67,2,0.158,0,approved,1.0,1
6867,43,61964.2,151,4,0.218,2,approved,0.0,0
6868,45,47271.69,167,2,0.385,0,approved,1.0,1
6869,74,31270.51,232,2,0.051,2,approved,1.0,1
6870,27,52603.03,110,3,0.163,2,approved,1.0,1
6871,31,35881.04,13,3,0.34,0,rejected,,0
6872,25,82184.6,78,4,0.533,2,rejected,,0
6873,67,13763.14,95,5,0.215,0,approved,1.0,1
6874,57,16381.27,238,2,0.038,0,approved,1.0,1
6875,49,39037.96,74,3,0.042,0,approved,1.0,1
6876,71,35087.57,112,2,0.503,1,rejected,,0
6877,55,33550.62,4,2,0.471,0,rejected,,0
6878,58,28843.56,12,6,0.391,0,rejected,,0
6879,33,100013.65,6,5,0.514,1,approved,1.0,1
6880,37,41867.85,239,7,0.095,2,approved,1.0,1
6881,44,32648.35,10,2,0.254,2,rejected,,0
6882,29,23662.07,154,0,0.099,1,approved,1.0,1
6883,40,45275.65,235,3,0.416,2,approved,1.0,1
6884,43,40941.58,72,4,0.086,2,approved,0.0,0
6885,40,35641.4,34,0,0.195,2,rejected,,1
6886,37,33012.28,3,2,0.64,0,approved,1.0,1
6887,57,86427.39,220,2,0.377,1,approved,1.0,1
6888,41,43988.76,74,4,0.168,0,approved,1.0,1
6889,49,33800.51,203,4,0.205,4,approved,0.0,0
6890,54,37779.74,17,3,0.322,3,rejected,,0
6891,48,33409.49,220,4,0.325,0,approved,1.0,1
6892,53,65285.39,60,4,0.043,1,rejected,,1
6893,26,35153.34,187,2,0.293,2,approved,1.0,1
6894,29,45011.11,126,6,0.668,2,rejected,,1
6895,20,32679.81,69,2,0.287,0,approved,0.0,0
6896,68,57288.61,14,6,0.386,0,rejected,,1
6897,66,9350.08,97,3,0.11,0,approved,1.0,1
6898,25,71827.69,141,5,0.19,1,approved,1.0,1
6899,67,20070.86,214,1,0.223,0,approved,0.0,0
6900,43,34671.96,172,3,0.289,1,approved,1.0,1
6901,72,89917.95,176,3,0.137,1,approved,1.0,1
6902,40,10192.17,165,3,0.064,2,approved,1.0,1
6903,54,31629.96,159,4,0.21,1,approved,1.0,1
6904,46,66410.11,58,3,0.26,1,approved,1.0,1
6905,37,39229.55,195,5,0.481,3,approved,0.0,0
6906,19,58168.49,51,1,0.346,3,rejected,,1
6907,45,41768.46,59,2,0.193,1,rejected,,0
6908,49,71659.28,209,4,0.243,1,approved,0.0,0
6909,47,74844.36,154,3,0.073,1,approved,1.0,1
6910,47,30632.65,191,3,0.471,2,approved,0.0,0
6911,70,32716.71,220,6,0.557,1,approved,0.0,0
6912,32,14182.63,213,1,0.684,4,rejected,,0
6913,20,35505.95,23,2,0.211,2,rejected,,0
6914,44,38761.54,205,1,0.128,0,approved,0.0,0
6915,22,31278.83,206,5,0.232,1,approved,0.0,0
6916,50,35579.75,200,4,0.597,1,approved,0.0,0
6917,22,35273.72,96,7,0.163,2,approved,0.0,0
6918,66,34943.01,88,1,0.179,0,approved,1.0,1
6919,28,21788.8,31,2,0.209,0,rejected,,1
6920,54,19527.07,177,2,0.168,2,approved,0.0,0
6921,25,33087.49,178,5,0.39,1,approved,1.0,1
6922,37,41675.68,104,1,0.266,1,approved,1.0,1
6923,18,16185.86,162,6,0.529,2,rejected,,0
6924,59,35186.38,6,2,0.503,2,rejected,,1
6925,60,44121.05,223,4,0.222,2,approved,1.0,1
6926,55,48549.32,6,1,0.25,1,approved,0.0,0
6927,71,57026.22,90,2,0.081,1,approved,1.0,1
6928,62,25652.66,199,3,0.464,1,approved,1.0,1
6929,64,31540.72,108,3,0.096,1,rejected,,0
6930,57,31949.19,232,2,0.043,0,approved,1.0,1
6931,65,104115.83,73,6,0.395,1,approved,1.0,1
6932,29,19413.02,113,2,0.233,2,approved,0.0,0
6933,32,31231.63,59,2,0.162,1,approved,0.0,0
6934,33,59266.51,25,3,0.224,0,approved,0.0,0
6935,66,10810.4,25,4,0.348,1,rejected,,0
6936,69,36030.91,43,2,0.465,0,rejected,,1
6937,50,21692.78,132,2,0.287,2,rejected,,1
6938,21,67362.93,1,5,0.199,3,rejected,,0
6939,64,68718.25,127,4,0.598,3,rejected,,0
6940,65,8473.99,5,1,0.178,3,rejected,,0
6941,25,28220.28,46,4,0.064,1,rejected,,1
6942,56,46153.14,15,0,0.15,0,approved,0.0,0
6943,60,69814.01,24,2,0.217,1,approved,1.0,1
6944,70,29279.44,152,2,0.195,0,approved,1.0,1
